STS,DEST,Month,Flight No,Phân thị,Sector,A/C,Dow,Vị trí phân bổ,AC type,CW/ vị trí,Total CW,Net Rate ($),All in,Revenue,,,,,,,,,,,,,
CAN,CDG,NOV,VN019,Châu Âu,HANCDG,350,D7,1,1,500.00,"2,500.00",2.8,2.8,"7,000.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN019,Châu Âu,HANCDG,350,D1,2,1,500.00,"5,000.00",2.7,2.7,"13,500.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN011,Châu Âu,SGNCDG,350,D1,2,1,500.00,"5,000.00",2.7,2.7,"13,500.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN011,Châu Âu,SGNCDG,350,D2,2,1,500.00,"5,000.00",2.7,2.7,"13,500.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN019,Châu Âu,HANCDG,350,D2,2,1,500.00,"5,000.00",2.7,2.7,"13,500.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN019,Châu Âu,HANCDG,350,D3,3,1,500.00,"7,500.00",2.7,2.7,"20,250.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN019,Châu Âu,HANCDG,350,D4,4,1,500.00,"8,000.00",2.7,2.7,"21,600.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN011,Châu Âu,SGNCDG,350,D4,2,1,500.00,"4,000.00",2.7,2.7,"10,800.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN019,Châu Âu,HANCDG,350,D5,4,1,500.00,"8,000.00",2.7,2.7,"21,600.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN019,Châu Âu,HANCDG,350,D6,3,1,500.00,"6,000.00",2.7,2.7,"16,200.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN011,Châu Âu,SGNCDG,350,D6,3,1,500.00,"6,000.00",2.7,2.7,"16,200.00",,,,,,,,,,,,,
CAN,CDG,DEC,VN019,Châu Âu,HANCDG,350,D7,2,1,500.00,"4,000.00",2.7,2.7,"10,800.00",,,,,,,,,,,,,
CAN,FRA,JAN,VN037,Châu Âu,HANFRA,787,D1,2,1,500.00,"4,000.00",2.67,2.67,"10,680.00",,,,,,,,,,,,,
CAN,FRA,JAN,VN037,Châu Âu,HANFRA,787,D2,2,1,500.00,"4,000.00",2.67,2.67,"10,680.00",,,,,,,,,,,,,
CAN,FRA,JAN,VN037,Châu Âu,HANFRA,787,D3,1,1,500.00,"2,500.00",2.67,2.67,"6,675.00",,,,,,,,,,,,,
CAN,FRA,JAN,VN037,Châu Âu,HANFRA,787,D5,4,1,500.00,"10,000.00",2.67,2.67,"26,700.00",,,,,,,,,,,,,
CAN,FRA,FEB,VN037,Châu Âu,HANFRA,787,D1,3,1,500.00,"6,000.00",2.67,2.67,"16,020.00",,,,,,,,,,,,,
CAN,FRA,FEB,VN037,Châu Âu,HANFRA,787,D2,3,1,500.00,"6,000.00",2.67,2.67,"16,020.00",,,,,,,,,,,,,
CAN,FRA,FEB,VN037,Châu Âu,HANFRA,787,D3,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,MAR,VN037,Châu Âu,HANFRA,787,D2,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,MAR,VN037,Châu Âu,HANFRA,787,D3,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,MAR,VN037,Châu Âu,HANFRA,787,D5,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,MAR,VN037,Châu Âu,HANFRA,787,D6,3,1,500.00,"7,500.00",2.67,2.67,"20,025.00",,,,,,,,,,,,,
CAN,FRA,APR,VN037,Châu Âu,HANFRA,787,D1,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,APR,VN037,Châu Âu,HANFRA,787,D2,2,1,500.00,"5,000.00",2.67,2.67,"13,350.00",,,,,,,,,,,,,
CAN,FRA,APR,VN037,Châu Âu,HANFRA,787,D3,1,1,500.00,"2,500.00",2.67,2.67,"6,675.00",,,,,,,,,,,,,
CAN,FRA,MAY,VN037,Châu Âu,HANFRA,787,D2,3,1,500.00,"3,000.00",2.67,2.67,"8,010.00",,,,,,,,,,,,,
CAN,FRA,MAY,VN037,Châu Âu,HANFRA,787,D3,3,1,500.00,"6,000.00",2.67,2.67,"16,020.00",,,,,,,,,,,,,
CAN,FRA,JUN,VN037,Châu Âu,HANFRA,787,D1,2,1,500.00,"5,000.00",2.67,2.67,"13,350.00",,,,,,,,,,,,,
CAN,FRA,JUN,VN037,Châu Âu,HANFRA,787,D2,2,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,JUN,VN037,Châu Âu,HANFRA,787,D3,2,1,500.00,"4,000.00",2.67,2.67,"10,680.00",,,,,,,,,,,,,
CAN,FRA,JUN,VN037,Châu Âu,HANFRA,787,D5,3,1,500.00,"6,000.00",2.67,2.67,"16,020.00",,,,,,,,,,,,,
CAN,FRA,JUN,VN037,Châu Âu,HANFRA,787,D7,3,1,500.00,"7,500.00",2.67,2.67,"20,025.00",,,,,,,,,,,,,
CAN,FRA,AUG,VN037,Châu Âu,HANFRA,787,D1,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,OCT,VN037,Châu Âu,HANFRA,787,D1,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,OCT,VN037,Châu Âu,HANFRA,787,D3,1,1,500.00,"2,500.00",2.67,2.67,"6,675.00",,,,,,,,,,,,,
CAN,FRA,OCT,VN037,Châu Âu,HANFRA,787,D4,1,1,500.00,"2,500.00",2.67,2.67,"6,675.00",,,,,,,,,,,,,
CAN,FRA,OCT,VN037,Châu Âu,HANFRA,787,D5,1,1,500.00,"2,500.00",2.67,2.67,"6,675.00",,,,,,,,,,,,,
CAN,FRA,OCT,VN037,Châu Âu,HANFRA,787,D6,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,NOV,VN037,Châu Âu,HANFRA,787,D1,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,NOV,VN037,Châu Âu,HANFRA,787,D2,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,NOV,VN037,Châu Âu,HANFRA,787,D3,3,1,500.00,"6,000.00",2.67,2.67,"16,020.00",,,,,,,,,,,,,
CAN,FRA,NOV,VN037,Châu Âu,HANFRA,787,D4,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,NOV,VN037,Châu Âu,HANFRA,787,D5,3,1,500.00,"6,000.00",2.67,2.67,"16,020.00",,,,,,,,,,,,,
CAN,FRA,NOV,VN037,Châu Âu,HANFRA,787,D6,2,1,500.00,"5,000.00",2.67,2.67,"13,350.00",,,,,,,,,,,,,
CAN,FRA,DEC,VN037,Châu Âu,HANFRA,787,D1,1,1,500.00,"2,500.00",2.67,2.67,"6,675.00",,,,,,,,,,,,,
CAN,FRA,DEC,VN037,Châu Âu,HANFRA,787,D2,1,1,500.00,"2,500.00",2.67,2.67,"6,675.00",,,,,,,,,,,,,
CAN,FRA,DEC,VN037,Châu Âu,HANFRA,787,D3,1,1,500.00,"2,500.00",2.67,2.67,"6,675.00",,,,,,,,,,,,,
CAN,FRA,DEC,VN037,Châu Âu,HANFRA,787,D4,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,DEC,VN037,Châu Âu,HANFRA,787,D5,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,FRA,DEC,VN037,Châu Âu,HANFRA,787,D7,1,1,500.00,"2,000.00",2.67,2.67,"5,340.00",,,,,,,,,,,,,
CAN,LHR,JAN,VN051,Châu Âu,SGNLHR,787,D1,1,1,500.00,"2,000.00",2.8,2.8,"5,600.00",,,,,,,,,,,,,
CAN,LHR,JAN,VN055,Châu Âu,HANLHR,787,D2,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,JAN,VN055,Châu Âu,HANLHR,787,D3,2,1,500.00,"5,000.00",,,,,,,,,,,,,,,,
CAN,LHR,JAN,VN055,Châu Âu,HANLHR,787,D5,1,1,500.00,"2,500.00",,,,,,,,,,,,,,,,
CAN,LHR,JAN,VN051,Châu Âu,SGNLHR,787,D6,1,1,500.00,"2,000.00",2.8,2.8,"5,600.00",,,,,,,,,,,,,
CAN,LHR,JAN,VN055,Châu Âu,HANLHR,787,D7,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,FEB,VN051,Châu Âu,SGNLHR,787,D1,1,1,500.00,"2,000.00",2.3,2.3,"4,600.00",,,,,,,,,,,,,
CAN,LHR,FEB,VN055,Châu Âu,HANLHR,787,D2,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,FEB,VN055,Châu Âu,HANLHR,787,D3,2,1,500.00,"4,000.00",,,,,,,,,,,,,,,,
CAN,LHR,FEB,VN051,Châu Âu,SGNLHR,787,D4,1,1,500.00,"2,000.00",2.3,2.3,"4,600.00",,,,,,,,,,,,,
CAN,LHR,FEB,VN055,Châu Âu,HANLHR,787,D5,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,FEB,VN055,Châu Âu,HANLHR,787,D7,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,MAR,VN055,Châu Âu,HANLHR,787,D2,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,MAR,VN051,Châu Âu,SGNLHR,787,D4,1,1,487.00,"1,948.00",2.7,2.7,"5,259.60",,,,,,,,,,,,,
CAN,LHR,MAR,VN051,Châu Âu,SGNLHR,787,D6,1,1,487.00,"2,435.00",2.7,2.7,"6,574.50",,,,,,,,,,,,,
CAN,LHR,APR,VN055,Châu Âu,HANLHR,787,D1,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,APR,VN051,Châu Âu,SGNLHR,787,D2,2,1,500.00,"1,000.00",,,,,,,,,,,,,,,,
CAN,LHR,APR,VN055,Châu Âu,HANLHR,787,D3,1,1,500.00,500.00,,,,,,,,,,,,,,,,
CAN,LHR,APR,VN051,Châu Âu,SGNLHR,787,D3,2,1,500.00,"4,000.00",,,,,,,,,,,,,,,,
CAN,LHR,APR,VN055,Châu Âu,HANLHR,787,D4,2,1,500.00,"4,000.00",,,,,,,,,,,,,,,,
CAN,LHR,APR,VN051,Châu Âu,SGNLHR,787,D6,3,1,500.00,"6,000.00",,,,,,,,,,,,,,,,
CAN,LHR,APR,VN055,Châu Âu,HANLHR,787,D7,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,MAY,VN055,Châu Âu,HANLHR,787,D1,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,MAY,VN051,Châu Âu,SGNLHR,787,D2,1,1,500.00,"2,000.00",2.6,2.6,"5,200.00",,,,,,,,,,,,,
CAN,LHR,MAY,VN055,Châu Âu,HANLHR,787,D3,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,MAY,VN051,Châu Âu,SGNLHR,787,D4,1,1,500.00,"2,500.00",2.6,2.6,"6,500.00",,,,,,,,,,,,,
CAN,LHR,MAY,VN051,Châu Âu,SGNLHR,787,D6,1,1,500.00,"2,500.00",2.6,2.6,"6,500.00",,,,,,,,,,,,,
CAN,LHR,MAY,VN055,Châu Âu,HANLHR,787,D7,2,1,500.00,"4,000.00",,,,,,,,,,,,,,,,
CAN,LHR,JUN,VN055,Châu Âu,HANLHR,787,D1,1,1,500.00,"2,500.00",,,,,,,,,,,,,,,,
CAN,LHR,JUN,VN051,Châu Âu,SGNLHR,787,D2,1,1,500.00,"2,000.00",2.6,2.6,"5,200.00",,,,,,,,,,,,,
CAN,LHR,JUN,VN055,Châu Âu,HANLHR,787,D3,3,1,500.00,"6,000.00",,,,,,,,,,,,,,,,
CAN,LHR,JUN,VN051,Châu Âu,SGNLHR,787,D4,1,1,500.00,"2,000.00",2.6,2.6,"5,200.00",,,,,,,,,,,,,
CAN,LHR,JUN,VN051,Châu Âu,SGNLHR,787,D6,1,1,500.00,"2,000.00",2.6,2.6,"5,200.00",,,,,,,,,,,,,
CAN,LHR,JUN,VN055,Châu Âu,HANLHR,787,D7,3,1,500.00,"7,500.00",,,,,,,,,,,,,,,,
CAN,LHR,JUL,VN055,Châu Âu,HANLHR,787,D1,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,JUL,VN051,Châu Âu,SGNLHR,787,D2,1,1,500.00,"2,500.00",2.6,2.6,"6,500.00",,,,,,,,,,,,,
CAN,LHR,JUL,VN051,Châu Âu,SGNLHR,787,D4,1,1,500.00,"2,500.00",2.6,2.6,"6,500.00",,,,,,,,,,,,,
CAN,LHR,JUL,VN051,Châu Âu,SGNLHR,787,D6,1,1,500.00,"2,000.00",2.6,2.6,"5,200.00",,,,,,,,,,,,,
CAN,LHR,AUG,VN055,Châu Âu,HANLHR,787,D1,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,AUG,VN051,Châu Âu,SGNLHR,787,D2,1,1,500.00,"2,000.00",2.6,2.6,"5,200.00",,,,,,,,,,,,,
CAN,LHR,AUG,VN051,Châu Âu,SGNLHR,787,D4,1,1,500.00,"2,000.00",2.6,2.6,"5,200.00",,,,,,,,,,,,,
CAN,LHR,AUG,VN051,Châu Âu,SGNLHR,787,D6,1,1,500.00,"2,500.00",2.6,2.6,"6,500.00",,,,,,,,,,,,,
CAN,LHR,SEP,VN051,Châu Âu,SGNLHR,787,D2,1,1,500.00,"2,500.00",2.7,2.7,"6,750.00",,,,,,,,,,,,,
CAN,LHR,SEP,VN055,Châu Âu,HANLHR,787,D3,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,SEP,VN051,Châu Âu,SGNLHR,787,D6,1,1,500.00,"2,000.00",2.7,2.7,"5,400.00",,,,,,,,,,,,,
CAN,LHR,SEP,VN055,Châu Âu,HANLHR,787,D7,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,OCT,VN055,Châu Âu,HANLHR,787,D1,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,OCT,VN051,Châu Âu,SGNLHR,787,D2,1,1,500.00,"2,000.00",2.7,2.7,"5,400.00",,,,,,,,,,,,,
CAN,LHR,OCT,VN055,Châu Âu,HANLHR,787,D3,3,1,500.00,"7,500.00",,,,,,,,,,,,,,,,
CAN,LHR,OCT,VN055,Châu Âu,HANLHR,787,D5,1,1,500.00,500.00,,,,,,,,,,,,,,,,
CAN,LHR,OCT,VN051,Châu Âu,SGNLHR,787,D6,1,1,500.00,"2,000.00",2.7,2.7,"5,400.00",,,,,,,,,,,,,
CAN,LHR,NOV,VN055,Châu Âu,HANLHR,787,D1,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,NOV,VN051,Châu Âu,SGNLHR,787,D2,1,1,500.00,"2,000.00",2.8,2.8,"5,600.00",,,,,,,,,,,,,
CAN,LHR,NOV,VN055,Châu Âu,HANLHR,787,D5,1,1,500.00,"2,000.00",,,,,,,,,,,,,,,,
CAN,LHR,NOV,VN051,Châu Âu,SGNLHR,787,D6,1,1,500.00,"2,500.00",2.8,2.8,"7,000.00",,,,,,,,,,,,,
CAN,LHR,NOV,VN055,Châu Âu,HANLHR,787,D7,1,1,500.00,"2,500.00",,,,,,,,,,,,,,,,
CAN,LHR,DEC,VN051,Châu Âu,SGNLHR,787,D2,1,1,500.00,"2,500.00",2.7,2.7,"6,750.00",,,,,,,,,,,,,
CAN,LHR,DEC,VN055,Châu Âu,HANLHR,787,D3,2,1,500.00,"5,000.00",,,,,,,,,,,,,,,,
CAN,LHR,DEC,VN051,Châu Âu,SGNLHR,787,D6,1,1,500.00,"2,000.00",2.7,2.7,"5,400.00",,,,,,,,,,,,,
CAN,SYD,JAN,VN773,Úc,SGNSYD,350,D4,1,1,550.00,"2,750.00",,,,,,,,,,,,,,,,
CAN,SYD,FEB,VN773,Úc,SGNSYD,350,D4,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
CAN,SYD,MAR,VN773,Úc,SGNSYD,350,D4,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
CAN,SYD,APR,VN773,Úc,SGNSYD,350,D4,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
CAN,SYD,MAY,VN773,Úc,SGNSYD,350,D4,2,1,550.00,"5,500.00",,,,,,,,,,,,,,,,
CAN,SYD,JUN,VN773,Úc,SGNSYD,350,D4,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
CAN,SYD,JUL,VN773,Úc,SGNSYD,350,D4,1,1,550.00,"2,750.00",,,,,,,,,,,,,,,,
CAN,SYD,AUG,VN773,Úc,SGNSYD,350,D4,3,1,550.00,"6,600.00",,,,,,,,,,,,,,,,
CAN,SYD,SEP,VN773,Úc,SGNSYD,350,D4,3,1,550.00,"6,600.00",,,,,,,,,,,,,,,,
CAN,SYD,SEP,VN773,Úc,SGNSYD,350,D6,3,1,550.00,"6,600.00",,,,,,,,,,,,,,,,
CAN,SYD,OCT,VN773,Úc,SGNSYD,350,D4,2,1,550.00,"5,500.00",,,,,,,,,,,,,,,,
CAN,SYD,NOV,VN773,Úc,SGNSYD,350,D4,2,1,550.00,"4,400.00",,,,,,,,,,,,,,,,
CAN,SYD,DEC,VN773,Úc,SGNSYD,350,D4,3,1,550.00,"6,600.00",,,,,,,,,,,,,,,,
CDG,MEL,JAN,VN781,Úc,SGNMEL,350,D1,3,1,550.00,"6,600.00",,,,,,,,,,,,,,,,
CDG,MEL,JAN,VN779,Úc,HANMEL,350,D2,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,JAN,VN781,Úc,SGNMEL,350,D3,3,1,550.00,"8,250.00",,,,,,,,,,,,,,,,
CDG,MEL,JAN,VN779,Úc,HANMEL,350,D4,3,1,540.00,"8,100.00",,,,,,,,,,,,,,,,
CDG,MEL,JAN,VN781,Úc,SGNMEL,350,D6,5,1,550.00,"11,000.00",,,,,,,,,,,,,,,,
CDG,MEL,JAN,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"6,600.00",,,,,,,,,,,,,,,,
CDG,MEL,JAN,VN779,Úc,HANMEL,350,D7,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,FEB,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,FEB,VN779,Úc,HANMEL,350,D2,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,FEB,VN781,Úc,SGNMEL,350,D3,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,FEB,VN779,Úc,HANMEL,350,D4,2,1,540.00,"4,320.00",,,,,,,,,,,,,,,,
CDG,MEL,FEB,VN781,Úc,SGNMEL,350,D6,4,1,550.00,"8,800.00",2.35,2.35,"20,680.00",,,,,,,,,,,,,
CDG,MEL,FEB,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,FEB,VN779,Úc,HANMEL,350,D7,2,1,540.00,"4,320.00",,,,,,,,,,,,,,,,
CDG,MEL,MAR,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"16,500.00",2.35,2.35,"38,775.00",,,,,,,,,,,,,
CDG,MEL,MAR,VN779,Úc,HANMEL,350,D2,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,MAR,VN781,Úc,SGNMEL,350,D3,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,MAR,VN779,Úc,HANMEL,350,D4,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,MAR,VN781,Úc,SGNMEL,350,D6,4,1,550.00,"11,000.00",2.35,2.35,"25,850.00",,,,,,,,,,,,,
CDG,MEL,MAR,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"8,250.00",2.35,2.35,"19,387.50",,,,,,,,,,,,,
CDG,MEL,MAR,VN779,Úc,HANMEL,350,D7,3,1,540.00,"8,100.00",,,,,,,,,,,,,,,,
CDG,MEL,APR,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,APR,VN779,Úc,HANMEL,350,D2,3,1,540.00,"8,100.00",,,,,,,,,,,,,,,,
CDG,MEL,APR,VN781,Úc,SGNMEL,350,D3,3,1,550.00,"8,250.00",2.35,2.35,"19,387.50",,,,,,,,,,,,,
CDG,MEL,APR,VN779,Úc,HANMEL,350,D4,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,APR,VN781,Úc,SGNMEL,350,D6,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,APR,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,APR,VN779,Úc,HANMEL,350,D7,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,MAY,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,MAY,VN781,Úc,SGNMEL,350,D3,4,1,550.00,"8,800.00",2.35,2.35,"20,680.00",,,,,,,,,,,,,
CDG,MEL,MAY,VN779,Úc,HANMEL,350,D4,3,1,540.00,"8,100.00",,,,,,,,,,,,,,,,
CDG,MEL,MAY,VN781,Úc,SGNMEL,350,D6,5,1,550.00,"8,250.00",2.35,2.35,"19,387.50",,,,,,,,,,,,,
CDG,MEL,MAY,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,MAY,VN779,Úc,HANMEL,350,D7,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,JUN,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"16,500.00",2.35,2.35,"38,775.00",,,,,,,,,,,,,
CDG,MEL,JUN,VN779,Úc,HANMEL,350,D2,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,JUN,VN781,Úc,SGNMEL,350,D3,4,1,550.00,"8,800.00",2.35,2.35,"20,680.00",,,,,,,,,,,,,
CDG,MEL,JUN,VN779,Úc,HANMEL,350,D4,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,JUN,VN781,Úc,SGNMEL,350,D6,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,JUN,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"8,250.00",2.35,2.35,"19,387.50",,,,,,,,,,,,,
CDG,MEL,JUN,VN779,Úc,HANMEL,350,D7,3,1,540.00,"8,100.00",,,,,,,,,,,,,,,,
CDG,MEL,JUL,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,JUL,VN779,Úc,HANMEL,350,D2,3,1,540.00,"8,100.00",,,,,,,,,,,,,,,,
CDG,MEL,JUL,VN781,Úc,SGNMEL,350,D3,4,1,550.00,"11,000.00",2.35,2.35,"25,850.00",,,,,,,,,,,,,
CDG,MEL,JUL,VN779,Úc,HANMEL,350,D4,3,1,540.00,"8,100.00",,,,,,,,,,,,,,,,
CDG,MEL,JUL,VN781,Úc,SGNMEL,350,D6,5,1,550.00,"11,000.00",2.35,2.35,"25,850.00",,,,,,,,,,,,,
CDG,MEL,JUL,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,JUL,VN779,Úc,HANMEL,350,D7,2,1,540.00,"4,320.00",,,,,,,,,,,,,,,,
CDG,MEL,AUG,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,AUG,VN779,Úc,HANMEL,350,D2,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,AUG,VN781,Úc,SGNMEL,350,D3,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,AUG,VN779,Úc,HANMEL,350,D4,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,AUG,VN781,Úc,SGNMEL,350,D6,5,1,550.00,"13,750.00",2.35,2.35,"32,312.50",,,,,,,,,,,,,
CDG,MEL,AUG,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"4,950.00",2.35,2.35,"11,632.50",,,,,,,,,,,,,
CDG,MEL,AUG,VN779,Úc,HANMEL,350,D7,3,1,540.00,"3,240.00",,,,,,,,,,,,,,,,
CDG,MEL,SEP,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"16,500.00",2.35,2.35,"38,775.00",,,,,,,,,,,,,
CDG,MEL,SEP,VN779,Úc,HANMEL,350,D2,3,1,540.00,"8,100.00",,,,,,,,,,,,,,,,
CDG,MEL,SEP,VN781,Úc,SGNMEL,350,D3,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,SEP,VN779,Úc,HANMEL,350,D4,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,SEP,VN781,Úc,SGNMEL,350,D6,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,SEP,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,SEP,VN779,Úc,HANMEL,350,D7,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,OCT,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,OCT,VN779,Úc,HANMEL,350,D2,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,OCT,VN781,Úc,SGNMEL,350,D3,5,1,550.00,"11,000.00",2.35,2.35,"25,850.00",,,,,,,,,,,,,
CDG,MEL,OCT,VN779,Úc,HANMEL,350,D4,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,OCT,VN781,Úc,SGNMEL,350,D6,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,OCT,VN781,Úc,SGNMEL,350,D7,3,1,550.00,"6,600.00",2.35,2.35,"15,510.00",,,,,,,,,,,,,
CDG,MEL,OCT,VN779,Úc,HANMEL,350,D7,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,NOV,VN781,Úc,SGNMEL,350,D1,6,1,550.00,"13,200.00",2.35,2.35,"31,020.00",,,,,,,,,,,,,
CDG,MEL,NOV,VN779,Úc,HANMEL,350,D2,3,1,540.00,"6,480.00",,,,,,,,,,,,,,,,
CDG,MEL,NOV,VN781,Úc,SGNMEL,350,D3,4,1,550.00,"8,800.00",2.35,2.35,"20,680.00",,,,,,,,,,,,,
